second,Volt
-4.306000E-03,-111.683419615E+00
-4.297600E-03,-111.683419615E+00
-4.289200E-03,-110.552766323E+00
-4.280800E-03,-110.552766323E+00
-4.272400E-03,-110.552766323E+00
-4.264000E-03,-109.673369318E+00
-4.255600E-03,-110.552766323E+00
-4.247200E-03,-108.542716026E+00
-4.238800E-03,-108.542716026E+00
-4.230400E-03,-109.296484888E+00
-4.222000E-03,-108.542716026E+00
-4.213600E-03,-108.542716026E+00
-4.205200E-03,-108.542716026E+00
-4.196800E-03,-107.286434591E+00
-4.188400E-03,-106.532665730E+00
-4.180000E-03,-107.663319021E+00
-4.171600E-03,-106.532665730E+00
-4.163200E-03,-106.532665730E+00
-4.154800E-03,-106.532665730E+00
-4.146400E-03,-106.532665730E+00
-4.138000E-03,-106.532665730E+00
-4.129600E-03,-104.522615433E+00
-4.121200E-03,-104.522615433E+00
-4.112800E-03,-104.522615433E+00
-4.104400E-03,-104.522615433E+00
-4.096000E-03,-104.522615433E+00
-4.087600E-03,-104.522615433E+00
-4.079200E-03,-104.522615433E+00
-4.070800E-03,-102.512565136E+00
-4.062400E-03,-103.643218428E+00
-4.054000E-03,-102.512565136E+00
-4.045600E-03,-102.512565136E+00
-4.037200E-03,-102.512565136E+00
-4.028800E-03,-102.512565136E+00
-4.020400E-03,-101.633168131E+00
-4.012000E-03,-100.502514839E+00
-4.003600E-03,-100.502514839E+00
-3.995200E-03,-100.502514839E+00
-3.986800E-03,-100.502514839E+00
-3.978400E-03,-100.502514839E+00
-3.970000E-03,-100.502514839E+00
-3.961600E-03,-99.623117834E+00
-3.953200E-03,-98.492464542E+00
-3.944800E-03,-98.492464542E+00
-3.936400E-03,-98.492464542E+00
-3.928000E-03,-98.492464542E+00
-3.919600E-03,-97.236183107E+00
-3.911200E-03,-96.482414246E+00
-3.902800E-03,-96.482414246E+00
-3.894400E-03,-96.482414246E+00
-3.886000E-03,-96.482414246E+00
-3.877600E-03,-96.482414246E+00
-3.869200E-03,-95.603017241E+00
-3.860800E-03,-94.472363949E+00
-3.852400E-03,-94.472363949E+00
-3.844000E-03,-94.472363949E+00
-3.835600E-03,-94.472363949E+00
-3.827200E-03,-94.472363949E+00
-3.818800E-03,-93.592966944E+00
-3.810400E-03,-92.462313652E+00
-3.802000E-03,-92.462313652E+00
-3.793600E-03,-92.462313652E+00
-3.785200E-03,-92.462313652E+00
-3.776800E-03,-91.206032217E+00
-3.768400E-03,-92.462313652E+00
-3.760000E-03,-90.452263355E+00
-3.751600E-03,-90.452263355E+00
-3.743200E-03,-90.452263355E+00
-3.734800E-03,-90.452263355E+00
-3.726400E-03,-90.452263355E+00
-3.718000E-03,-88.442213058E+00
-3.709600E-03,-88.442213058E+00
-3.701200E-03,-88.442213058E+00
-3.692800E-03,-88.442213058E+00
-3.684400E-03,-88.442213058E+00
-3.676000E-03,-88.442213058E+00
-3.667600E-03,-88.442213058E+00
-3.659200E-03,-87.562816054E+00
-3.650800E-03,-86.432162762E+00
-3.642400E-03,-86.432162762E+00
-3.634000E-03,-86.432162762E+00
-3.625600E-03,-84.422112465E+00
-3.617200E-03,-84.422112465E+00
-3.608800E-03,-85.175881326E+00
-3.600400E-03,-84.422112465E+00
-3.592000E-03,-84.422112465E+00
-3.583600E-03,-84.422112465E+00
-3.575200E-03,-84.422112465E+00
-3.566800E-03,-83.165831029E+00
-3.558400E-03,-82.412062168E+00
-3.550000E-03,-82.412062168E+00
-3.541600E-03,-82.412062168E+00
-3.533200E-03,-81.532665163E+00
-3.524800E-03,-80.402011871E+00
-3.516400E-03,-81.155780733E+00
-3.508000E-03,-80.402011871E+00
-3.499600E-03,-80.402011871E+00
-3.491200E-03,-80.402011871E+00
-3.482800E-03,-80.402011871E+00
-3.474400E-03,-79.145730436E+00
-3.466000E-03,-78.391961575E+00
-3.457600E-03,-78.391961575E+00
-3.449200E-03,-78.391961575E+00
-3.440800E-03,-78.391961575E+00
-3.432400E-03,-78.391961575E+00
-3.424000E-03,-77.512564570E+00
-3.415600E-03,-76.381911278E+00
-3.407200E-03,-76.381911278E+00
-3.398800E-03,-76.381911278E+00
-3.390400E-03,-76.381911278E+00
-3.382000E-03,-76.381911278E+00
-3.373600E-03,-74.371860981E+00
-3.365200E-03,-74.371860981E+00
-3.356800E-03,-74.371860981E+00
-3.348400E-03,-74.371860981E+00
-3.340000E-03,-74.371860981E+00
-3.331600E-03,-74.371860981E+00
-3.323200E-03,-72.361810684E+00
-3.314800E-03,-72.361810684E+00
-3.306400E-03,-72.361810684E+00
-3.298000E-03,-72.361810684E+00
-3.289600E-03,-72.361810684E+00
-3.281200E-03,-71.482413679E+00
-3.272800E-03,-70.351760387E+00
-3.264400E-03,-70.351760387E+00
-3.256000E-03,-70.351760387E+00
-3.247600E-03,-69.095478952E+00
-3.239200E-03,-68.341710091E+00
-3.230800E-03,-68.341710091E+00
-3.222400E-03,-68.341710091E+00
-3.214000E-03,-68.341710091E+00
-3.205600E-03,-66.331659794E+00
-3.197200E-03,-67.085428655E+00
-3.188800E-03,-67.462313086E+00
-3.180400E-03,-66.331659794E+00
-3.172000E-03,-66.331659794E+00
-3.163600E-03,-66.331659794E+00
-3.155200E-03,-66.331659794E+00
-3.146800E-03,-66.331659794E+00
-3.138400E-03,-66.331659794E+00
-3.130000E-03,-65.452262789E+00
-3.121600E-03,-64.321609497E+00
-3.113200E-03,-64.321609497E+00
-3.104800E-03,-64.321609497E+00
-3.096400E-03,-63.442212492E+00
-3.088000E-03,-63.442212492E+00
-3.079600E-03,-62.311559200E+00
-3.071200E-03,-62.311559200E+00
-3.062800E-03,-62.311559200E+00
-3.054400E-03,-62.311559200E+00
-3.046000E-03,-62.311559200E+00
-3.037600E-03,-62.311559200E+00
-3.029200E-03,-61.432162195E+00
-3.020800E-03,-62.311559200E+00
-3.012400E-03,-60.301508904E+00
-3.004000E-03,-60.301508904E+00
-2.995600E-03,-60.301508904E+00
-2.987200E-03,-60.301508904E+00
-2.978800E-03,-60.301508904E+00
-2.970400E-03,-58.291458607E+00
-2.962000E-03,-58.291458607E+00
-2.953600E-03,-58.291458607E+00
-2.945200E-03,-58.291458607E+00
-2.936800E-03,-56.281408310E+00
-2.928400E-03,-56.281408310E+00
-2.920000E-03,-55.402011305E+00
-2.911600E-03,-56.281408310E+00
-2.903200E-03,-55.402011305E+00
-2.894800E-03,-54.271358013E+00
-2.886400E-03,-53.015076578E+00
-2.878000E-03,-52.261307716E+00
-2.869600E-03,-52.261307716E+00
-2.861200E-03,-52.261307716E+00
-2.852800E-03,-50.251257420E+00
-2.844400E-03,-51.005026281E+00
-2.836000E-03,-50.251257420E+00
-2.827600E-03,-50.251257420E+00
-2.819200E-03,-49.371860415E+00
-2.810800E-03,-48.241207123E+00
-2.802400E-03,-48.241207123E+00
-2.794000E-03,-48.241207123E+00
-2.785600E-03,-46.231156826E+00
-2.777200E-03,-46.231156826E+00
-2.768800E-03,-45.351759821E+00
-2.760400E-03,-44.221106529E+00
-2.752000E-03,-44.221106529E+00
-2.743600E-03,-42.211056232E+00
-2.735200E-03,-42.211056232E+00
-2.726800E-03,-42.211056232E+00
-2.718400E-03,-41.331659228E+00
-2.710000E-03,-40.201005936E+00
-2.701600E-03,-40.201005936E+00
-2.693200E-03,-38.944724500E+00
-2.684800E-03,-39.321608931E+00
-2.676400E-03,-38.190955639E+00
-2.668000E-03,-38.190955639E+00
-2.659600E-03,-37.311558634E+00
-2.651200E-03,-36.180905342E+00
-2.642800E-03,-34.170855045E+00
-2.634400E-03,-34.170855045E+00
-2.626000E-03,-34.170855045E+00
-2.617600E-03,-34.170855045E+00
-2.609200E-03,-34.170855045E+00
-2.600800E-03,-32.160804749E+00
-2.592400E-03,-32.160804749E+00
-2.584000E-03,-32.160804749E+00
-2.575600E-03,-31.281407744E+00
-2.567200E-03,-30.904523313E+00
-2.558800E-03,-30.150754452E+00
-2.550400E-03,-30.150754452E+00
-2.542000E-03,-28.140704155E+00
-2.533600E-03,-28.140704155E+00
-2.525200E-03,-28.140704155E+00
-2.516800E-03,-28.140704155E+00
-2.508400E-03,-26.130653858E+00
-2.500000E-03,-26.130653858E+00
-2.491600E-03,-26.130653858E+00
-2.483200E-03,-26.130653858E+00
-2.474800E-03,-26.130653858E+00
-2.466400E-03,-24.120603561E+00
-2.458000E-03,-24.120603561E+00
-2.449600E-03,-24.120603561E+00
-2.441200E-03,-24.120603561E+00
-2.432800E-03,-23.241206557E+00
-2.424400E-03,-23.241206557E+00
-2.416000E-03,-22.110553265E+00
-2.407600E-03,-22.110553265E+00
-2.399200E-03,-20.854271829E+00
-2.390800E-03,-21.231156260E+00
-2.382400E-03,-20.100502968E+00
-2.374000E-03,-20.100502968E+00
-2.365600E-03,-20.100502968E+00
-2.357200E-03,-19.221105963E+00
-2.348800E-03,-18.090452671E+00
-2.340400E-03,-18.090452671E+00
-2.332000E-03,-18.090452671E+00
-2.323600E-03,-18.090452671E+00
-2.315200E-03,-16.080402374E+00
-2.306800E-03,-17.211055666E+00
-2.298400E-03,-16.080402374E+00
-2.290000E-03,-16.080402374E+00
-2.281600E-03,-14.070352077E+00
-2.273200E-03,-15.201005369E+00
-2.264800E-03,-14.070352077E+00
-2.256400E-03,-14.070352077E+00
-2.248000E-03,-12.814070642E+00
-2.239600E-03,-12.060301781E+00
-2.231200E-03,-12.060301781E+00
-2.222800E-03,-12.060301781E+00
-2.214400E-03,-11.180904776E+00
-2.206000E-03,-12.060301781E+00
-2.197600E-03,-10.050251484E+00
-2.189200E-03,-8.040201187E+00
-2.180800E-03,-8.040201187E+00
-2.172400E-03,-7.160804182E+00
-2.164000E-03,-6.030150890E+00
-2.155600E-03,-6.030150890E+00
-2.147200E-03,-4.020100594E+00
-2.138800E-03,-2.763819158E+00
-2.130400E-03,-2.763819158E+00
-2.122000E-03,-2.010050297E+00
-2.113600E-03,-2.010050297E+00
-2.105200E-03,-1.130653292E+00
-2.096800E-03,-753.768861E-03
-2.088400E-03,+0.0E+00
-2.080000E-03,+0.0E+00
-2.071600E-03,+0.0E+00
-2.063200E-03,+0.0E+00
-2.054800E-03,+2.010050297E+00
-2.046400E-03,+753.768861E-03
-2.038000E-03,+2.010050297E+00
-2.029600E-03,+753.768861E-03
-2.021200E-03,+2.010050297E+00
-2.012800E-03,+2.010050297E+00
-2.004400E-03,+2.763819158E+00
-1.996000E-03,+2.010050297E+00
-1.987600E-03,+2.010050297E+00
-1.979200E-03,+2.010050297E+00
-1.970800E-03,+2.010050297E+00
-1.962400E-03,+2.010050297E+00
-1.954000E-03,+2.010050297E+00
-1.945600E-03,+2.763819158E+00
-1.937200E-03,+2.010050297E+00
-1.928800E-03,+2.010050297E+00
-1.920400E-03,+3.140703589E+00
-1.912000E-03,+2.010050297E+00
-1.903600E-03,+2.010050297E+00
-1.895200E-03,+2.010050297E+00
-1.886800E-03,+2.763819158E+00
-1.878400E-03,+2.763819158E+00
-1.870000E-03,+2.763819158E+00
-1.861600E-03,+2.763819158E+00
-1.853200E-03,+2.010050297E+00
-1.844800E-03,+2.010050297E+00
-1.836400E-03,+2.010050297E+00
-1.828000E-03,+2.010050297E+00
-1.819600E-03,+2.010050297E+00
-1.811200E-03,+2.010050297E+00
-1.802800E-03,+2.010050297E+00
-1.794400E-03,+2.010050297E+00
-1.786000E-03,+2.010050297E+00
-1.777600E-03,+2.010050297E+00
-1.769200E-03,+2.010050297E+00
-1.760800E-03,+2.010050297E+00
-1.752400E-03,+3.140703589E+00
-1.744000E-03,+2.010050297E+00
-1.735600E-03,+2.010050297E+00
-1.727200E-03,+2.010050297E+00
-1.718800E-03,+2.010050297E+00
-1.710400E-03,+2.763819158E+00
-1.702000E-03,+2.010050297E+00
-1.693600E-03,+2.010050297E+00
-1.685200E-03,+2.010050297E+00
-1.676800E-03,+2.010050297E+00
-1.668400E-03,+2.010050297E+00
-1.660000E-03,+2.010050297E+00
-1.651600E-03,+2.010050297E+00
-1.643200E-03,+2.010050297E+00
-1.634800E-03,+2.010050297E+00
-1.626400E-03,+2.010050297E+00
-1.618000E-03,+2.010050297E+00
-1.609600E-03,+2.010050297E+00
-1.601200E-03,+2.010050297E+00
-1.592800E-03,+2.010050297E+00
-1.584400E-03,+2.010050297E+00
-1.576000E-03,+2.010050297E+00
-1.567600E-03,+2.010050297E+00
-1.559200E-03,+2.010050297E+00
-1.550800E-03,+2.010050297E+00
-1.542400E-03,+2.010050297E+00
-1.534000E-03,+2.010050297E+00
-1.525600E-03,+2.010050297E+00
-1.517200E-03,+2.010050297E+00
-1.508800E-03,+2.010050297E+00
-1.500400E-03,+2.010050297E+00
-1.492000E-03,+2.010050297E+00
-1.483600E-03,+2.010050297E+00
-1.475200E-03,+2.010050297E+00
-1.466800E-03,+2.010050297E+00
-1.458400E-03,+2.010050297E+00
-1.450000E-03,+2.010050297E+00
-1.441600E-03,+2.010050297E+00
-1.433200E-03,+2.010050297E+00
-1.424800E-03,+2.010050297E+00
-1.416400E-03,+2.010050297E+00
-1.408000E-03,+3.140703589E+00
-1.399600E-03,+2.010050297E+00
-1.391200E-03,+2.010050297E+00
-1.382800E-03,+2.010050297E+00
-1.374400E-03,+2.010050297E+00
-1.366000E-03,+2.010050297E+00
-1.357600E-03,+2.010050297E+00
-1.349200E-03,+2.010050297E+00
-1.340800E-03,+2.010050297E+00
-1.332400E-03,+2.010050297E+00
-1.324000E-03,+2.010050297E+00
-1.315600E-03,+2.010050297E+00
-1.307200E-03,+2.010050297E+00
-1.298800E-03,+2.010050297E+00
-1.290400E-03,+2.010050297E+00
-1.282000E-03,+2.010050297E+00
-1.273600E-03,+2.010050297E+00
-1.265200E-03,+2.010050297E+00
-1.256800E-03,+2.010050297E+00
-1.248400E-03,+2.010050297E+00
-1.240000E-03,+2.010050297E+00
-1.231600E-03,+2.010050297E+00
-1.223200E-03,+2.010050297E+00
-1.214800E-03,+2.010050297E+00
-1.206400E-03,+2.010050297E+00
-1.198000E-03,+2.010050297E+00
-1.189600E-03,+2.010050297E+00
-1.181200E-03,+2.010050297E+00
-1.172800E-03,+2.010050297E+00
-1.164400E-03,+2.010050297E+00
-1.156000E-03,+2.763819158E+00
-1.147600E-03,+2.010050297E+00
-1.139200E-03,+2.010050297E+00
-1.130800E-03,+2.010050297E+00
-1.122400E-03,+2.010050297E+00
-1.114000E-03,+2.010050297E+00
-1.105600E-03,+2.010050297E+00
-1.097200E-03,+3.140703589E+00
-1.088800E-03,+2.010050297E+00
-1.080400E-03,+2.010050297E+00
-1.072000E-03,+2.010050297E+00
-1.063600E-03,+2.010050297E+00
-1.055200E-03,+2.010050297E+00
-1.046800E-03,+3.140703589E+00
-1.038400E-03,+2.010050297E+00
-1.030000E-03,+2.010050297E+00
-1.021600E-03,+2.010050297E+00
-1.013200E-03,+2.010050297E+00
-1.004800E-03,+2.010050297E+00
-996.400E-06,+2.010050297E+00
-988.000E-06,+2.010050297E+00
-979.600E-06,+2.010050297E+00
-971.200E-06,+2.010050297E+00
-962.800E-06,+2.010050297E+00
-954.400E-06,+2.010050297E+00
-946.000E-06,+2.010050297E+00
-937.600E-06,+2.010050297E+00
-929.200E-06,+2.010050297E+00
-920.800E-06,+2.010050297E+00
-912.400E-06,+2.010050297E+00
-904.000E-06,+2.010050297E+00
-895.600E-06,+2.010050297E+00
-887.200E-06,+2.010050297E+00
-878.800E-06,+3.140703589E+00
-870.400E-06,+2.010050297E+00
-862.000E-06,+2.010050297E+00
-853.600E-06,+2.010050297E+00
-845.200E-06,+2.010050297E+00
-836.800E-06,+2.010050297E+00
-828.400E-06,+2.010050297E+00
-820.000E-06,+2.010050297E+00
-811.600E-06,+2.010050297E+00
-803.200E-06,+2.010050297E+00
-794.800E-06,+2.010050297E+00
-786.400E-06,+2.010050297E+00
-778.000E-06,+2.010050297E+00
-769.600E-06,+2.010050297E+00
-761.200E-06,+2.010050297E+00
-752.800E-06,+2.010050297E+00
-744.400E-06,+2.010050297E+00
-736.000E-06,+2.010050297E+00
-727.600E-06,+2.010050297E+00
-719.200E-06,+2.010050297E+00
-710.800E-06,+2.010050297E+00
-702.400E-06,+2.010050297E+00
-694.000E-06,+2.010050297E+00
-685.600E-06,+2.010050297E+00
-677.200E-06,+2.010050297E+00
-668.800E-06,+2.010050297E+00
-660.400E-06,+2.010050297E+00
-652.000E-06,+2.010050297E+00
-643.600E-06,+2.010050297E+00
-635.200E-06,+2.010050297E+00
-626.800E-06,+2.010050297E+00
-618.400E-06,+2.010050297E+00
-610.000E-06,+2.010050297E+00
-601.600E-06,+2.010050297E+00
-593.200E-06,+2.010050297E+00
-584.800E-06,+3.140703589E+00
-576.400E-06,+2.010050297E+00
-568.000E-06,+2.010050297E+00
-559.600E-06,+2.010050297E+00
-551.200E-06,+2.010050297E+00
-542.800E-06,+2.010050297E+00
-534.400E-06,+2.010050297E+00
-526.000E-06,+2.010050297E+00
-517.600E-06,+2.010050297E+00
-509.200E-06,+2.010050297E+00
-500.800E-06,+2.010050297E+00
-492.400E-06,+2.010050297E+00
-484.000E-06,+2.010050297E+00
-475.600E-06,+2.010050297E+00
-467.200E-06,+2.010050297E+00
-458.800E-06,+2.010050297E+00
-450.400E-06,+2.010050297E+00
-442.000E-06,+2.010050297E+00
-433.600E-06,+2.010050297E+00
-425.200E-06,+2.010050297E+00
-416.800E-06,+2.010050297E+00
-408.400E-06,+753.768861E-03
-400.000E-06,+2.010050297E+00
-391.600E-06,+1.130653292E+00
-383.200E-06,+2.010050297E+00
-374.800E-06,+753.768861E-03
-366.400E-06,+753.768861E-03
-358.000E-06,+0.0E+00
-349.600E-06,+2.010050297E+00
-341.200E-06,+2.010050297E+00
-332.800E-06,+1.130653292E+00
-324.400E-06,+753.768861E-03
-316.000E-06,+753.768861E-03
-307.600E-06,+753.768861E-03
-299.200E-06,+753.768861E-03
-290.800E-06,+1.130653292E+00
-282.400E-06,+0.0E+00
-274.000E-06,+753.768861E-03
-265.600E-06,+1.130653292E+00
-257.200E-06,+753.768861E-03
-248.800E-06,+1.130653292E+00
-240.400E-06,+753.768861E-03
-232.000E-06,+1.130653292E+00
-223.600E-06,+2.010050297E+00
-215.200E-06,+2.010050297E+00
-206.800E-06,+2.010050297E+00
-198.400E-06,+2.010050297E+00
-190.000E-06,+2.010050297E+00
-181.600E-06,+2.010050297E+00
-173.200E-06,+2.010050297E+00
-164.800E-06,+2.010050297E+00
-156.400E-06,+2.010050297E+00
-148.000E-06,+2.010050297E+00
-139.600E-06,+753.768861E-03
-131.200E-06,+2.010050297E+00
-122.800E-06,+2.010050297E+00
-114.400E-06,+2.010050297E+00
-106.000E-06,+2.010050297E+00
-97.600E-06,+2.010050297E+00
-89.200E-06,+2.010050297E+00
-80.800E-06,+2.010050297E+00
-72.400E-06,+2.010050297E+00
-64.000E-06,+2.010050297E+00
-55.600E-06,+2.010050297E+00
-47.200E-06,+2.010050297E+00
-38.800E-06,+2.010050297E+00
-30.400E-06,+2.010050297E+00
-22.000E-06,+2.763819158E+00
-13.600E-06,+2.010050297E+00
-5.200E-06,+2.010050297E+00
+3.200E-06,+78.391961575E+00
+11.600E-06,+92.462313652E+00
+20.000E-06,+94.472363949E+00
+28.400E-06,+96.482414246E+00
+36.800E-06,+97.236183107E+00
+45.200E-06,+97.236183107E+00
+53.600E-06,+98.492464542E+00
+62.000E-06,+98.492464542E+00
+70.400E-06,+98.492464542E+00
+78.800E-06,+100.502514839E+00
+87.200E-06,+100.502514839E+00
+95.600E-06,+100.502514839E+00
+104.000E-06,+100.502514839E+00
+112.400E-06,+101.256283700E+00
+120.800E-06,+102.512565136E+00
+129.200E-06,+102.512565136E+00
+137.600E-06,+102.512565136E+00
+146.000E-06,+102.512565136E+00
+154.400E-06,+104.522615433E+00
+162.800E-06,+104.522615433E+00
+171.200E-06,+104.522615433E+00
+179.600E-06,+104.522615433E+00
+188.000E-06,+105.653268725E+00
+196.400E-06,+106.532665730E+00
+204.800E-06,+106.532665730E+00
+213.200E-06,+106.532665730E+00
+221.600E-06,+106.532665730E+00
+230.000E-06,+108.542716026E+00
+238.400E-06,+108.542716026E+00
+246.800E-06,+108.542716026E+00
+255.200E-06,+108.542716026E+00
+263.600E-06,+108.542716026E+00
+272.000E-06,+108.542716026E+00
+280.400E-06,+108.542716026E+00
+288.800E-06,+109.673369318E+00
+297.200E-06,+108.542716026E+00
+305.600E-06,+108.542716026E+00
+314.000E-06,+110.552766323E+00
+322.400E-06,+110.552766323E+00
+330.800E-06,+110.552766323E+00
+339.200E-06,+110.552766323E+00
+347.600E-06,+110.552766323E+00
+356.000E-06,+111.683419615E+00
+364.400E-06,+110.552766323E+00
+372.800E-06,+110.552766323E+00
+381.200E-06,+111.683419615E+00
+389.600E-06,+112.562816620E+00
+398.000E-06,+112.562816620E+00
+406.400E-06,+112.562816620E+00
+414.800E-06,+112.562816620E+00
+423.200E-06,+112.562816620E+00
+431.600E-06,+112.562816620E+00
+440.000E-06,+112.562816620E+00
+448.400E-06,+113.316585481E+00
+456.800E-06,+112.562816620E+00
+465.200E-06,+114.572866917E+00
+473.600E-06,+113.693469912E+00
+482.000E-06,+113.693469912E+00
+490.400E-06,+114.572866917E+00
+498.800E-06,+114.572866917E+00
+507.200E-06,+114.572866917E+00
+515.600E-06,+114.572866917E+00
+524.000E-06,+114.572866917E+00
+532.400E-06,+114.572866917E+00
+540.800E-06,+114.572866917E+00
+549.200E-06,+115.703520209E+00
+557.600E-06,+115.703520209E+00
+566.000E-06,+115.326635778E+00
+574.400E-06,+116.582917213E+00
+582.800E-06,+116.582917213E+00
+591.200E-06,+116.582917213E+00
+599.600E-06,+116.582917213E+00
+608.000E-06,+116.582917213E+00
+616.400E-06,+116.582917213E+00
+624.800E-06,+117.713570505E+00
+633.200E-06,+118.592967510E+00
+641.600E-06,+118.592967510E+00
+650.000E-06,+117.336686075E+00
+658.400E-06,+118.592967510E+00
+666.800E-06,+119.723620802E+00
+675.200E-06,+118.592967510E+00
+683.600E-06,+118.592967510E+00
+692.000E-06,+118.592967510E+00
+700.400E-06,+119.346736372E+00
+708.800E-06,+120.603017807E+00
+717.200E-06,+120.603017807E+00
+725.600E-06,+120.603017807E+00
+734.000E-06,+120.603017807E+00
+742.400E-06,+120.603017807E+00
+750.800E-06,+121.733671099E+00
+759.200E-06,+120.603017807E+00
+767.600E-06,+121.733671099E+00
+776.000E-06,+121.356786668E+00
+784.400E-06,+122.613068104E+00
+792.800E-06,+122.613068104E+00
+801.200E-06,+122.613068104E+00
+809.600E-06,+122.613068104E+00
+818.000E-06,+123.366836965E+00
+826.400E-06,+122.613068104E+00
+834.800E-06,+124.623118401E+00
+843.200E-06,+124.623118401E+00
+851.600E-06,+124.623118401E+00
+860.000E-06,+124.623118401E+00
+868.400E-06,+124.623118401E+00
+876.800E-06,+124.623118401E+00
+885.200E-06,+124.623118401E+00
+893.600E-06,+124.623118401E+00
+902.000E-06,+126.633168697E+00
+910.400E-06,+126.633168697E+00
+918.800E-06,+125.376887262E+00
+927.200E-06,+126.633168697E+00
+935.600E-06,+126.633168697E+00
+944.000E-06,+126.633168697E+00
+952.400E-06,+126.633168697E+00
+960.800E-06,+126.633168697E+00
+969.200E-06,+126.633168697E+00
+977.600E-06,+126.633168697E+00
+986.000E-06,+126.633168697E+00
+994.400E-06,+126.633168697E+00
+1.002800E-03,+128.643218994E+00
+1.011200E-03,+128.643218994E+00
+1.019600E-03,+128.643218994E+00
+1.028000E-03,+128.643218994E+00
+1.036400E-03,+128.643218994E+00
+1.044800E-03,+130.653269291E+00
+1.053200E-03,+129.773872286E+00
+1.061600E-03,+128.643218994E+00
+1.070000E-03,+128.643218994E+00
+1.078400E-03,+129.396987855E+00
+1.086800E-03,+130.653269291E+00
+1.095200E-03,+129.773872286E+00
+1.103600E-03,+130.653269291E+00
+1.112000E-03,+130.653269291E+00
+1.120400E-03,+130.653269291E+00
+1.128800E-03,+130.653269291E+00
+1.137200E-03,+130.653269291E+00
+1.145600E-03,+130.653269291E+00
+1.154000E-03,+130.653269291E+00
+1.162400E-03,+131.783922583E+00
+1.170800E-03,+131.407038152E+00
+1.179200E-03,+131.783922583E+00
+1.187600E-03,+131.783922583E+00
+1.196000E-03,+131.783922583E+00
+1.204400E-03,+131.783922583E+00
+1.212800E-03,+132.663319588E+00
+1.221200E-03,+132.663319588E+00
+1.229600E-03,+132.663319588E+00
+1.238000E-03,+132.663319588E+00
+1.246400E-03,+132.663319588E+00
+1.254800E-03,+132.663319588E+00
+1.263200E-03,+132.663319588E+00
+1.271600E-03,+132.663319588E+00
+1.280000E-03,+132.663319588E+00
+1.288400E-03,+132.663319588E+00
+1.296800E-03,+132.663319588E+00
+1.305200E-03,+133.793972880E+00
+1.313600E-03,+134.673369884E+00
+1.322000E-03,+133.793972880E+00
+1.330400E-03,+134.673369884E+00
+1.338800E-03,+134.673369884E+00
+1.347200E-03,+134.673369884E+00
+1.355600E-03,+134.673369884E+00
+1.364000E-03,+133.417088449E+00
+1.372400E-03,+134.673369884E+00
+1.380800E-03,+134.673369884E+00
+1.389200E-03,+134.673369884E+00
+1.397600E-03,+134.673369884E+00
+1.406000E-03,+134.673369884E+00
+1.414400E-03,+134.673369884E+00
+1.422800E-03,+134.673369884E+00
+1.431200E-03,+134.673369884E+00
+1.439600E-03,+134.673369884E+00
+1.448000E-03,+134.673369884E+00
+1.456400E-03,+134.673369884E+00
+1.464800E-03,+134.673369884E+00
+1.473200E-03,+136.683420181E+00
+1.481600E-03,+135.804023176E+00
+1.490000E-03,+136.683420181E+00
+1.498400E-03,+136.683420181E+00
+1.506800E-03,+136.683420181E+00
+1.515200E-03,+136.683420181E+00
+1.523600E-03,+136.683420181E+00
+1.532000E-03,+136.683420181E+00
+1.540400E-03,+136.683420181E+00
+1.548800E-03,+136.683420181E+00
+1.557200E-03,+136.683420181E+00
+1.565600E-03,+136.683420181E+00
+1.574000E-03,+136.683420181E+00
+1.582400E-03,+136.683420181E+00
+1.590800E-03,+137.814073473E+00
+1.599200E-03,+137.814073473E+00
+1.607600E-03,+136.683420181E+00
+1.616000E-03,+136.683420181E+00
+1.624400E-03,+136.683420181E+00
+1.632800E-03,+137.437189043E+00
+1.641200E-03,+137.437189043E+00
+1.649600E-03,+137.814073473E+00
+1.658000E-03,+138.693470478E+00
+1.666400E-03,+137.437189043E+00
+1.674800E-03,+137.437189043E+00
+1.683200E-03,+138.693470478E+00
+1.691600E-03,+137.437189043E+00
+1.700000E-03,+138.693470478E+00
+1.708400E-03,+138.693470478E+00
+1.716800E-03,+138.693470478E+00
+1.725200E-03,+138.693470478E+00
+1.733600E-03,+138.693470478E+00
+1.742000E-03,+138.693470478E+00
+1.750400E-03,+138.693470478E+00
+1.758800E-03,+138.693470478E+00
+1.767200E-03,+138.693470478E+00
+1.775600E-03,+138.693470478E+00
+1.784000E-03,+138.693470478E+00
+1.792400E-03,+138.693470478E+00
+1.800800E-03,+138.693470478E+00
+1.809200E-03,+138.693470478E+00
+1.817600E-03,+138.693470478E+00
+1.826000E-03,+138.693470478E+00
+1.834400E-03,+138.693470478E+00
+1.842800E-03,+138.693470478E+00
+1.851200E-03,+139.447239339E+00
+1.859600E-03,+138.693470478E+00
+1.868000E-03,+138.693470478E+00
+1.876400E-03,+138.693470478E+00
+1.884800E-03,+138.693470478E+00
+1.893200E-03,+139.824123770E+00
+1.901600E-03,+139.824123770E+00
+1.910000E-03,+138.693470478E+00
+1.918400E-03,+140.703520775E+00
+1.926800E-03,+140.703520775E+00
+1.935200E-03,+139.824123770E+00
+1.943600E-03,+140.703520775E+00
+1.952000E-03,+139.447239339E+00
+1.960400E-03,+140.703520775E+00
+1.968800E-03,+140.703520775E+00
+1.977200E-03,+140.703520775E+00
+1.985600E-03,+139.824123770E+00
