second,Volt
-12.203200E-03,-4.522613168E+00
-12.194800E-03,-4.522613168E+00
-12.186400E-03,-6.030150890E+00
-12.178000E-03,-6.030150890E+00
-12.169600E-03,-6.030150890E+00
-12.161200E-03,-6.030150890E+00
-12.152800E-03,-6.030150890E+00
-12.144400E-03,-4.522613168E+00
-12.136000E-03,-6.030150890E+00
-12.127600E-03,-5.402010173E+00
-12.119200E-03,-5.402010173E+00
-12.110800E-03,-4.522613168E+00
-12.102400E-03,-6.030150890E+00
-12.094000E-03,-4.522613168E+00
-12.085600E-03,-6.030150890E+00
-12.077200E-03,-6.030150890E+00
-12.068800E-03,-4.522613168E+00
-12.060400E-03,-6.030150890E+00
-12.052000E-03,-5.402010173E+00
-12.043600E-03,-6.030150890E+00
-12.035200E-03,-6.030150890E+00
-12.026800E-03,-5.402010173E+00
-12.018400E-03,-4.522613168E+00
-12.010000E-03,-5.402010173E+00
-12.001600E-03,-6.030150890E+00
-11.993200E-03,-4.522613168E+00
-11.984800E-03,-6.030150890E+00
-11.976400E-03,-4.020100594E+00
-11.968000E-03,-6.030150890E+00
-11.959600E-03,-5.402010173E+00
-11.951200E-03,-6.030150890E+00
-11.942800E-03,-4.522613168E+00
-11.934400E-03,-6.030150890E+00
-11.926000E-03,-5.402010173E+00
-11.917600E-03,-5.402010173E+00
-11.909200E-03,-6.030150890E+00
-11.900800E-03,-4.522613168E+00
-11.892400E-03,-4.522613168E+00
-11.884000E-03,-6.030150890E+00
-11.875600E-03,-6.030150890E+00
-11.867200E-03,-5.402010173E+00
-11.858800E-03,-5.402010173E+00
-11.850400E-03,-4.020100594E+00
-11.842000E-03,-5.402010173E+00
-11.833600E-03,-4.020100594E+00
-11.825200E-03,-4.522613168E+00
-11.816800E-03,-6.030150890E+00
-11.808400E-03,-4.522613168E+00
-11.800000E-03,-4.020100594E+00
-11.791600E-03,-5.402010173E+00
-11.783200E-03,-4.020100594E+00
-11.774800E-03,-5.402010173E+00
-11.766400E-03,-4.522613168E+00
-11.758000E-03,-4.020100594E+00
-11.749600E-03,-4.020100594E+00
-11.741200E-03,-4.020100594E+00
-11.732800E-03,-4.020100594E+00
-11.724400E-03,-4.020100594E+00
-11.716000E-03,-4.522613168E+00
-11.707600E-03,-4.020100594E+00
-11.699200E-03,-4.020100594E+00
-11.690800E-03,-4.020100594E+00
-11.682400E-03,-4.020100594E+00
-11.674000E-03,-4.020100594E+00
-11.665600E-03,-4.020100594E+00
-11.657200E-03,-4.020100594E+00
-11.648800E-03,-4.020100594E+00
-11.640400E-03,-4.522613168E+00
-11.632000E-03,-4.020100594E+00
-11.623600E-03,-4.020100594E+00
-11.615200E-03,-4.020100594E+00
-11.606800E-03,-4.020100594E+00
-11.598400E-03,-4.020100594E+00
-11.590000E-03,-4.020100594E+00
-11.581600E-03,-4.020100594E+00
-11.573200E-03,-4.020100594E+00
-11.564800E-03,-4.020100594E+00
-11.556400E-03,-4.020100594E+00
-11.548000E-03,-5.402010173E+00
-11.539600E-03,-4.020100594E+00
-11.531200E-03,-4.020100594E+00
-11.522800E-03,-4.020100594E+00
-11.514400E-03,-4.020100594E+00
-11.506000E-03,-4.020100594E+00
-11.497600E-03,-5.402010173E+00
-11.489200E-03,-6.030150890E+00
-11.480800E-03,-6.030150890E+00
-11.472400E-03,-4.020100594E+00
-11.464000E-03,-4.020100594E+00
-11.455600E-03,-5.402010173E+00
-11.447200E-03,-5.402010173E+00
-11.438800E-03,-4.020100594E+00
-11.430400E-03,-4.522613168E+00
-11.422000E-03,-5.402010173E+00
-11.413600E-03,-5.402010173E+00
-11.405200E-03,-6.030150890E+00
-11.396800E-03,-6.030150890E+00
-11.388400E-03,-6.030150890E+00
-11.380000E-03,-6.030150890E+00
-11.371600E-03,-6.030150890E+00
-11.363200E-03,-6.030150890E+00
-11.354800E-03,-6.030150890E+00
-11.346400E-03,-6.030150890E+00
-11.338000E-03,-6.030150890E+00
-11.329600E-03,-6.030150890E+00
-11.321200E-03,-6.030150890E+00
-11.312800E-03,-6.030150890E+00
-11.304400E-03,-6.030150890E+00
-11.296000E-03,-6.030150890E+00
-11.287600E-03,-4.020100594E+00
-11.279200E-03,-6.030150890E+00
-11.270800E-03,-6.030150890E+00
-11.262400E-03,-6.030150890E+00
-11.254000E-03,-6.030150890E+00
-11.245600E-03,-6.030150890E+00
-11.237200E-03,-4.522613168E+00
-11.228800E-03,-5.402010173E+00
-11.220400E-03,-6.030150890E+00
-11.212000E-03,-5.402010173E+00
-11.203600E-03,-4.522613168E+00
-11.195200E-03,-6.030150890E+00
-11.186800E-03,-4.522613168E+00
-11.178400E-03,-6.030150890E+00
-11.170000E-03,-6.030150890E+00
-11.161600E-03,-4.020100594E+00
-11.153200E-03,-6.030150890E+00
-11.144800E-03,-4.522613168E+00
-11.136400E-03,-5.402010173E+00
-11.128000E-03,-4.522613168E+00
-11.119600E-03,-4.522613168E+00
-11.111200E-03,-4.020100594E+00
-11.102800E-03,-4.522613168E+00
-11.094400E-03,-4.020100594E+00
-11.086000E-03,-4.020100594E+00
-11.077600E-03,-4.020100594E+00
-11.069200E-03,-5.402010173E+00
-11.060800E-03,-4.020100594E+00
-11.052400E-03,-5.402010173E+00
-11.044000E-03,-4.020100594E+00
-11.035600E-03,-4.020100594E+00
-11.027200E-03,-4.020100594E+00
-11.018800E-03,-4.522613168E+00
-11.010400E-03,-4.020100594E+00
-11.002000E-03,-4.020100594E+00
-10.993600E-03,-4.522613168E+00
-10.985200E-03,-4.522613168E+00
-10.976800E-03,-4.020100594E+00
-10.968400E-03,-4.020100594E+00
-10.960000E-03,-4.020100594E+00
-10.951600E-03,-4.020100594E+00
-10.943200E-03,-4.020100594E+00
-10.934800E-03,-4.020100594E+00
-10.926400E-03,-4.020100594E+00
-10.918000E-03,-4.020100594E+00
-10.909600E-03,-4.020100594E+00
-10.901200E-03,-4.020100594E+00
-10.892800E-03,-4.020100594E+00
-10.884400E-03,-4.020100594E+00
-10.876000E-03,-4.020100594E+00
-10.867600E-03,-4.020100594E+00
-10.859200E-03,-4.020100594E+00
-10.850800E-03,-4.020100594E+00
-10.842400E-03,-4.020100594E+00
-10.834000E-03,-4.020100594E+00
-10.825600E-03,-4.020100594E+00
-10.817200E-03,-4.020100594E+00
-10.808800E-03,-5.402010173E+00
-10.800400E-03,-4.020100594E+00
-10.792000E-03,-4.020100594E+00
-10.783600E-03,-4.020100594E+00
-10.775200E-03,-4.020100594E+00
-10.766800E-03,-4.020100594E+00
-10.758400E-03,-4.020100594E+00
-10.750000E-03,-4.020100594E+00
-10.741600E-03,-4.020100594E+00
-10.733200E-03,-4.020100594E+00
-10.724800E-03,-4.020100594E+00
-10.716400E-03,-4.020100594E+00
-10.708000E-03,-4.020100594E+00
-10.699600E-03,-4.522613168E+00
-10.691200E-03,-4.020100594E+00
-10.682800E-03,-4.020100594E+00
-10.674400E-03,-4.020100594E+00
-10.666000E-03,-4.020100594E+00
-10.657600E-03,-4.020100594E+00
-10.649200E-03,-4.020100594E+00
-10.640800E-03,-4.020100594E+00
-10.632400E-03,-4.020100594E+00
-10.624000E-03,-4.020100594E+00
-10.615600E-03,-4.020100594E+00
-10.607200E-03,-4.020100594E+00
-10.598800E-03,-4.020100594E+00
-10.590400E-03,-4.020100594E+00
-10.582000E-03,-4.020100594E+00
-10.573600E-03,-4.020100594E+00
-10.565200E-03,-5.402010173E+00
-10.556800E-03,-4.020100594E+00
-10.548400E-03,-4.020100594E+00
-10.540000E-03,-4.020100594E+00
-10.531600E-03,-4.020100594E+00
-10.523200E-03,-4.020100594E+00
-10.514800E-03,-4.020100594E+00
-10.506400E-03,-4.020100594E+00
-10.498000E-03,-4.020100594E+00
-10.489600E-03,-4.020100594E+00
-10.481200E-03,-4.020100594E+00
-10.472800E-03,-4.020100594E+00
-10.464400E-03,-4.020100594E+00
-10.456000E-03,-4.020100594E+00
-10.447600E-03,-4.020100594E+00
-10.439200E-03,-4.020100594E+00
-10.430800E-03,-4.020100594E+00
-10.422400E-03,-4.020100594E+00
-10.414000E-03,-4.020100594E+00
-10.405600E-03,-4.020100594E+00
-10.397200E-03,-4.020100594E+00
-10.388800E-03,-4.020100594E+00
-10.380400E-03,-4.020100594E+00
-10.372000E-03,-4.020100594E+00
-10.363600E-03,-4.020100594E+00
-10.355200E-03,-4.020100594E+00
-10.346800E-03,-4.020100594E+00
-10.338400E-03,-4.020100594E+00
-10.330000E-03,-4.020100594E+00
-10.321600E-03,-4.020100594E+00
-10.313200E-03,-4.020100594E+00
-10.304800E-03,-4.020100594E+00
-10.296400E-03,-4.020100594E+00
-10.288000E-03,-4.020100594E+00
-10.279600E-03,-4.020100594E+00
-10.271200E-03,-4.020100594E+00
-10.262800E-03,-4.020100594E+00
-10.254400E-03,-4.020100594E+00
-10.246000E-03,-4.020100594E+00
-10.237600E-03,-4.020100594E+00
-10.229200E-03,-4.020100594E+00
-10.220800E-03,-4.020100594E+00
-10.212400E-03,-4.020100594E+00
-10.204000E-03,-4.020100594E+00
-10.195600E-03,-4.020100594E+00
-10.187200E-03,-4.020100594E+00
-10.178800E-03,-4.020100594E+00
-10.170400E-03,-4.020100594E+00
-10.162000E-03,-4.020100594E+00
-10.153600E-03,-4.020100594E+00
-10.145200E-03,-4.020100594E+00
-10.136800E-03,-4.020100594E+00
-10.128400E-03,-4.020100594E+00
-10.120000E-03,-4.020100594E+00
-10.111600E-03,-4.020100594E+00
-10.103200E-03,-4.020100594E+00
-10.094800E-03,-4.522613168E+00
-10.086400E-03,-4.020100594E+00
-10.078000E-03,-4.020100594E+00
-10.069600E-03,-4.020100594E+00
-10.061200E-03,-4.020100594E+00
-10.052800E-03,-4.020100594E+00
-10.044400E-03,-4.020100594E+00
-10.036000E-03,-4.020100594E+00
-10.027600E-03,-4.020100594E+00
-10.019200E-03,-4.020100594E+00
-10.010800E-03,-4.020100594E+00
-10.002400E-03,-4.020100594E+00
-9.994000E-03,-4.020100594E+00
-9.985600E-03,-4.020100594E+00
-9.977200E-03,-4.020100594E+00
-9.968800E-03,-4.020100594E+00
-9.960400E-03,-4.020100594E+00
-9.952000E-03,-4.020100594E+00
-9.943600E-03,-4.020100594E+00
-9.935200E-03,-4.020100594E+00
-9.926800E-03,-4.020100594E+00
-9.918400E-03,-4.020100594E+00
-9.910000E-03,-4.020100594E+00
-9.901600E-03,-4.020100594E+00
-9.893200E-03,-4.020100594E+00
-9.884800E-03,-4.020100594E+00
-9.876400E-03,-4.020100594E+00
-9.868000E-03,-4.020100594E+00
-9.859600E-03,-4.020100594E+00
-9.851200E-03,-4.020100594E+00
-9.842800E-03,-4.020100594E+00
-9.834400E-03,-4.020100594E+00
-9.826000E-03,-4.020100594E+00
-9.817600E-03,-4.020100594E+00
-9.809200E-03,-4.020100594E+00
-9.800800E-03,-4.020100594E+00
-9.792400E-03,-4.020100594E+00
-9.784000E-03,-4.020100594E+00
-9.775600E-03,-4.020100594E+00
-9.767200E-03,-4.020100594E+00
-9.758800E-03,-4.020100594E+00
-9.750400E-03,-4.020100594E+00
-9.742000E-03,-4.020100594E+00
-9.733600E-03,-4.020100594E+00
-9.725200E-03,-4.020100594E+00
-9.716800E-03,-4.020100594E+00
-9.708400E-03,-4.020100594E+00
-9.700000E-03,-4.020100594E+00
-9.691600E-03,-4.020100594E+00
-9.683200E-03,-4.020100594E+00
-9.674800E-03,-4.020100594E+00
-9.666400E-03,-4.020100594E+00
-9.658000E-03,-4.020100594E+00
-9.649600E-03,-3.391959876E+00
-9.641200E-03,-4.020100594E+00
-9.632800E-03,-4.020100594E+00
-9.624400E-03,-4.020100594E+00
-9.616000E-03,-4.020100594E+00
-9.607600E-03,-4.020100594E+00
-9.599200E-03,-4.020100594E+00
-9.590800E-03,-4.020100594E+00
-9.582400E-03,-4.020100594E+00
-9.574000E-03,-4.020100594E+00
-9.565600E-03,-4.020100594E+00
-9.557200E-03,-3.391959876E+00
-9.548800E-03,-4.020100594E+00
-9.540400E-03,-4.020100594E+00
-9.532000E-03,-4.020100594E+00
-9.523600E-03,-4.020100594E+00
-9.515200E-03,-4.020100594E+00
-9.506800E-03,-4.020100594E+00
-9.498400E-03,-4.020100594E+00
-9.490000E-03,-4.020100594E+00
-9.481600E-03,-4.020100594E+00
-9.473200E-03,-4.020100594E+00
-9.464800E-03,-4.020100594E+00
-9.456400E-03,-4.020100594E+00
-9.448000E-03,-4.020100594E+00
-9.439600E-03,-4.020100594E+00
-9.431200E-03,-4.020100594E+00
-9.422800E-03,-4.020100594E+00
-9.414400E-03,-4.020100594E+00
-9.406000E-03,-4.020100594E+00
-9.397600E-03,-4.020100594E+00
-9.389200E-03,-4.020100594E+00
-9.380800E-03,-4.020100594E+00
-9.372400E-03,-4.020100594E+00
-9.364000E-03,-4.020100594E+00
-9.355600E-03,-4.020100594E+00
-9.347200E-03,-2.512562871E+00
-9.338800E-03,-4.020100594E+00
-9.330400E-03,-4.020100594E+00
-9.322000E-03,-4.020100594E+00
-9.313600E-03,-4.020100594E+00
-9.305200E-03,-4.020100594E+00
-9.296800E-03,-4.020100594E+00
-9.288400E-03,-4.020100594E+00
-9.280000E-03,-4.020100594E+00
-9.271600E-03,-4.020100594E+00
-9.263200E-03,-4.020100594E+00
-9.254800E-03,-4.020100594E+00
-9.246400E-03,-4.020100594E+00
-9.238000E-03,-4.020100594E+00
-9.229600E-03,-4.020100594E+00
-9.221200E-03,-4.020100594E+00
-9.212800E-03,-4.020100594E+00
-9.204400E-03,-4.020100594E+00
-9.196000E-03,-4.020100594E+00
-9.187600E-03,-4.020100594E+00
-9.179200E-03,-4.020100594E+00
-9.170800E-03,-4.020100594E+00
-9.162400E-03,-4.020100594E+00
-9.154000E-03,-4.020100594E+00
-9.145600E-03,-4.020100594E+00
-9.137200E-03,-3.391959876E+00
-9.128800E-03,-2.512562871E+00
-9.120400E-03,-4.020100594E+00
-9.112000E-03,-4.020100594E+00
-9.103600E-03,-4.020100594E+00
-9.095200E-03,-4.020100594E+00
-9.086800E-03,-4.020100594E+00
-9.078400E-03,-4.020100594E+00
-9.070000E-03,-4.020100594E+00
-9.061600E-03,-4.020100594E+00
-9.053200E-03,-2.512562871E+00
-9.044800E-03,-4.020100594E+00
-9.036400E-03,-4.020100594E+00
-9.028000E-03,-4.020100594E+00
-9.019600E-03,-4.020100594E+00
-9.011200E-03,-4.020100594E+00
-9.002800E-03,-4.020100594E+00
-8.994400E-03,-4.020100594E+00
-8.986000E-03,-4.020100594E+00
-8.977600E-03,-4.020100594E+00
-8.969200E-03,-4.020100594E+00
-8.960800E-03,-4.020100594E+00
-8.952400E-03,-4.020100594E+00
-8.944000E-03,-4.020100594E+00
-8.935600E-03,-4.020100594E+00
-8.927200E-03,-4.020100594E+00
-8.918800E-03,-4.020100594E+00
-8.910400E-03,-4.020100594E+00
-8.902000E-03,-4.020100594E+00
-8.893600E-03,-4.020100594E+00
-8.885200E-03,-4.020100594E+00
-8.876800E-03,-4.020100594E+00
-8.868400E-03,-4.020100594E+00
-8.860000E-03,-4.020100594E+00
-8.851600E-03,-4.020100594E+00
-8.843200E-03,-2.010050297E+00
-8.834800E-03,-4.020100594E+00
-8.826400E-03,-4.020100594E+00
-8.818000E-03,-4.020100594E+00
-8.809600E-03,-4.020100594E+00
-8.801200E-03,-4.020100594E+00
-8.792800E-03,-4.020100594E+00
-8.784400E-03,-3.391959876E+00
-8.776000E-03,-4.020100594E+00
-8.767600E-03,-4.020100594E+00
-8.759200E-03,-4.020100594E+00
-8.750800E-03,-4.020100594E+00
-8.742400E-03,-4.020100594E+00
-8.734000E-03,-4.020100594E+00
-8.725600E-03,-4.020100594E+00
-8.717200E-03,-2.512562871E+00
-8.708800E-03,-2.512562871E+00
-8.700400E-03,-4.020100594E+00
-8.692000E-03,-4.020100594E+00
-8.683600E-03,-3.391959876E+00
-8.675200E-03,-2.010050297E+00
-8.666800E-03,-4.020100594E+00
-8.658400E-03,-4.020100594E+00
-8.650000E-03,-4.020100594E+00
-8.641600E-03,-3.391959876E+00
-8.633200E-03,-4.020100594E+00
-8.624800E-03,-4.020100594E+00
-8.616400E-03,-4.020100594E+00
-8.608000E-03,-4.020100594E+00
-8.599600E-03,-4.020100594E+00
-8.591200E-03,-4.020100594E+00
-8.582800E-03,-3.391959876E+00
-8.574400E-03,-3.391959876E+00
-8.566000E-03,-4.020100594E+00
-8.557600E-03,-3.391959876E+00
-8.549200E-03,-4.020100594E+00
-8.540800E-03,-4.020100594E+00
-8.532400E-03,-4.020100594E+00
-8.524000E-03,-2.512562871E+00
-8.515600E-03,-3.391959876E+00
-8.507200E-03,-4.020100594E+00
-8.498800E-03,-4.020100594E+00
-8.490400E-03,-4.020100594E+00
-8.482000E-03,-3.391959876E+00
-8.473600E-03,-3.391959876E+00
-8.465200E-03,-3.391959876E+00
-8.456800E-03,-4.020100594E+00
-8.448400E-03,-2.512562871E+00
-8.440000E-03,-4.020100594E+00
-8.431600E-03,-3.391959876E+00
-8.423200E-03,-2.512562871E+00
-8.414800E-03,-4.020100594E+00
-8.406400E-03,-4.020100594E+00
-8.398000E-03,-2.512562871E+00
-8.389600E-03,-2.512562871E+00
-8.381200E-03,-4.020100594E+00
-8.372800E-03,-2.512562871E+00
-8.364400E-03,-3.391959876E+00
-8.356000E-03,-3.391959876E+00
-8.347600E-03,-2.010050297E+00
-8.339200E-03,-2.010050297E+00
-8.330800E-03,-4.020100594E+00
-8.322400E-03,-2.010050297E+00
-8.314000E-03,-2.010050297E+00
-8.305600E-03,-22.110553265E+00
-8.297200E-03,-128.643218994E+00
-8.288800E-03,-138.693470478E+00
-8.280400E-03,-142.713571072E+00
-8.272000E-03,-142.713571072E+00
-8.263600E-03,-144.095480651E+00
-8.255200E-03,-144.095480651E+00
-8.246800E-03,-144.095480651E+00
-8.238400E-03,-142.713571072E+00
-8.230000E-03,-142.713571072E+00
-8.221600E-03,-142.713571072E+00
-8.213200E-03,-142.713571072E+00
-8.204800E-03,-142.713571072E+00
-8.196400E-03,-142.085430354E+00
-8.188000E-03,-140.703520775E+00
-8.179600E-03,-140.703520775E+00
-8.171200E-03,-140.075380057E+00
-8.162800E-03,-140.703520775E+00
-8.154400E-03,-139.195983052E+00
-8.146000E-03,-138.693470478E+00
-8.137600E-03,-138.693470478E+00
-8.129200E-03,-138.693470478E+00
-8.120800E-03,-138.693470478E+00
-8.112400E-03,-138.065329760E+00
-8.104000E-03,-138.065329760E+00
-8.095600E-03,-136.683420181E+00
-8.087200E-03,-136.683420181E+00
-8.078800E-03,-136.683420181E+00
-8.070400E-03,-136.683420181E+00
-8.062000E-03,-136.683420181E+00
-8.053600E-03,-136.055279464E+00
-8.045200E-03,-134.673369884E+00
-8.036800E-03,-134.673369884E+00
-8.028400E-03,-134.673369884E+00
-8.020000E-03,-134.673369884E+00
-8.011600E-03,-134.045229167E+00
-8.003200E-03,-134.045229167E+00
-7.994800E-03,-132.663319588E+00
-7.986400E-03,-132.663319588E+00
-7.978000E-03,-132.663319588E+00
-7.969600E-03,-132.663319588E+00
-7.961200E-03,-132.663319588E+00
-7.952800E-03,-132.663319588E+00
-7.944400E-03,-132.035178870E+00
-7.936000E-03,-130.653269291E+00
-7.927600E-03,-130.653269291E+00
-7.919200E-03,-130.653269291E+00
-7.910800E-03,-130.653269291E+00
-7.902400E-03,-130.653269291E+00
-7.894000E-03,-130.653269291E+00
-7.885600E-03,-130.653269291E+00
-7.877200E-03,-128.643218994E+00
-7.868800E-03,-130.025128573E+00
-7.860400E-03,-130.025128573E+00
-7.852000E-03,-128.643218994E+00
-7.843600E-03,-128.643218994E+00
-7.835200E-03,-128.643218994E+00
-7.826800E-03,-128.643218994E+00
-7.818400E-03,-128.643218994E+00
-7.810000E-03,-128.643218994E+00
-7.801600E-03,-128.015078276E+00
-7.793200E-03,-128.643218994E+00
-7.784800E-03,-126.633168697E+00
-7.776400E-03,-128.015078276E+00
-7.768000E-03,-126.633168697E+00
-7.759600E-03,-126.633168697E+00
-7.751200E-03,-126.005027980E+00
-7.742800E-03,-126.633168697E+00
-7.734400E-03,-124.623118401E+00
-7.726000E-03,-126.633168697E+00
-7.717600E-03,-126.633168697E+00
-7.709200E-03,-124.623118401E+00
-7.700800E-03,-124.623118401E+00
-7.692400E-03,-124.623118401E+00
-7.684000E-03,-124.623118401E+00
-7.675600E-03,-124.623118401E+00
-7.667200E-03,-124.623118401E+00
-7.658800E-03,-124.623118401E+00
-7.650400E-03,-124.623118401E+00
-7.642000E-03,-122.613068104E+00
-7.633600E-03,-122.613068104E+00
-7.625200E-03,-122.613068104E+00
-7.616800E-03,-122.613068104E+00
-7.608400E-03,-122.613068104E+00
-7.600000E-03,-122.613068104E+00
-7.591600E-03,-121.105530381E+00
-7.583200E-03,-122.613068104E+00
-7.574800E-03,-120.603017807E+00
-7.566400E-03,-121.105530381E+00
-7.558000E-03,-120.603017807E+00
-7.549600E-03,-120.603017807E+00
-7.541200E-03,-120.603017807E+00
-7.532800E-03,-120.603017807E+00
-7.524400E-03,-120.603017807E+00
-7.516000E-03,-118.592967510E+00
-7.507600E-03,-118.592967510E+00
-7.499200E-03,-118.592967510E+00
-7.490800E-03,-118.592967510E+00
-7.482400E-03,-118.592967510E+00
-7.474000E-03,-118.592967510E+00
-7.465600E-03,-118.592967510E+00
-7.457200E-03,-118.592967510E+00
-7.448800E-03,-117.964826792E+00
-7.440400E-03,-117.964826792E+00
-7.432000E-03,-117.964826792E+00
-7.423600E-03,-116.582917213E+00
-7.415200E-03,-116.582917213E+00
-7.406800E-03,-116.582917213E+00
-7.398400E-03,-116.582917213E+00
-7.390000E-03,-115.075379491E+00
-7.381600E-03,-115.954776496E+00
-7.373200E-03,-116.582917213E+00
-7.364800E-03,-114.572866917E+00
-7.356400E-03,-114.572866917E+00
-7.348000E-03,-114.572866917E+00
-7.339600E-03,-114.572866917E+00
-7.331200E-03,-114.572866917E+00
-7.322800E-03,-114.572866917E+00
-7.314400E-03,-114.572866917E+00
-7.306000E-03,-112.562816620E+00
