second,Volt
-10.861200E-03,-6.030150890E+00
-10.852800E-03,-5.904522747E+00
-10.844400E-03,-4.020100594E+00
-10.836000E-03,-6.030150890E+00
-10.827600E-03,-5.904522747E+00
-10.819200E-03,-6.030150890E+00
-10.810800E-03,-5.904522747E+00
-10.802400E-03,-4.020100594E+00
-10.794000E-03,-6.030150890E+00
-10.785600E-03,-4.020100594E+00
-10.777200E-03,-4.020100594E+00
-10.768800E-03,-4.020100594E+00
-10.760400E-03,-5.904522747E+00
-10.752000E-03,-5.904522747E+00
-10.743600E-03,-4.020100594E+00
-10.735200E-03,-4.020100594E+00
-10.726800E-03,-6.030150890E+00
-10.718400E-03,-5.904522747E+00
-10.710000E-03,-5.904522747E+00
-10.701600E-03,-4.020100594E+00
-10.693200E-03,-4.020100594E+00
-10.684800E-03,-4.020100594E+00
-10.676400E-03,-4.020100594E+00
-10.668000E-03,-4.020100594E+00
-10.659600E-03,-4.020100594E+00
-10.651200E-03,-5.904522747E+00
-10.642800E-03,-4.020100594E+00
-10.634400E-03,-5.904522747E+00
-10.626000E-03,-4.020100594E+00
-10.617600E-03,-4.020100594E+00
-10.609200E-03,-4.020100594E+00
-10.600800E-03,-4.020100594E+00
-10.592400E-03,-4.020100594E+00
-10.584000E-03,-6.030150890E+00
-10.575600E-03,-5.904522747E+00
-10.567200E-03,-6.030150890E+00
-10.558800E-03,-4.020100594E+00
-10.550400E-03,-6.030150890E+00
-10.542000E-03,-6.030150890E+00
-10.533600E-03,-6.030150890E+00
-10.525200E-03,-6.030150890E+00
-10.516800E-03,-6.030150890E+00
-10.508400E-03,-6.030150890E+00
-10.500000E-03,-6.030150890E+00
-10.491600E-03,-5.904522747E+00
-10.483200E-03,-6.030150890E+00
-10.474800E-03,-6.030150890E+00
-10.466400E-03,-6.030150890E+00
-10.458000E-03,-6.030150890E+00
-10.449600E-03,-6.030150890E+00
-10.441200E-03,-6.030150890E+00
-10.432800E-03,-6.030150890E+00
-10.424400E-03,-6.030150890E+00
-10.416000E-03,-6.030150890E+00
-10.407600E-03,-6.030150890E+00
-10.399200E-03,-6.030150890E+00
-10.390800E-03,-6.030150890E+00
-10.382400E-03,-6.030150890E+00
-10.374000E-03,-6.030150890E+00
-10.365600E-03,-6.030150890E+00
-10.357200E-03,-6.030150890E+00
-10.348800E-03,-6.030150890E+00
-10.340400E-03,-6.030150890E+00
-10.332000E-03,-6.030150890E+00
-10.323600E-03,-6.030150890E+00
-10.315200E-03,-6.030150890E+00
-10.306800E-03,-6.030150890E+00
-10.298400E-03,-6.030150890E+00
-10.290000E-03,-6.030150890E+00
-10.281600E-03,-6.030150890E+00
-10.273200E-03,-6.030150890E+00
-10.264800E-03,-6.030150890E+00
-10.256400E-03,-6.030150890E+00
-10.248000E-03,-6.030150890E+00
-10.239600E-03,-6.030150890E+00
-10.231200E-03,-6.030150890E+00
-10.222800E-03,-6.030150890E+00
-10.214400E-03,-6.030150890E+00
-10.206000E-03,-4.020100594E+00
-10.197600E-03,-6.030150890E+00
-10.189200E-03,-6.030150890E+00
-10.180800E-03,-6.030150890E+00
-10.172400E-03,-6.030150890E+00
-10.164000E-03,-6.030150890E+00
-10.155600E-03,-6.030150890E+00
-10.147200E-03,-5.904522747E+00
-10.138800E-03,-6.030150890E+00
-10.130400E-03,-4.020100594E+00
-10.122000E-03,-6.030150890E+00
-10.113600E-03,-6.030150890E+00
-10.105200E-03,-5.904522747E+00
-10.096800E-03,-4.020100594E+00
-10.088400E-03,-6.030150890E+00
-10.080000E-03,-5.904522747E+00
-10.071600E-03,-6.030150890E+00
-10.063200E-03,-4.020100594E+00
-10.054800E-03,-4.020100594E+00
-10.046400E-03,-4.020100594E+00
-10.038000E-03,-4.020100594E+00
-10.029600E-03,-4.020100594E+00
-10.021200E-03,-4.020100594E+00
-10.012800E-03,-4.020100594E+00
-10.004400E-03,-4.020100594E+00
-9.996000E-03,-5.904522747E+00
-9.987600E-03,-4.020100594E+00
-9.979200E-03,-4.020100594E+00
-9.970800E-03,-4.020100594E+00
-9.962400E-03,-4.020100594E+00
-9.954000E-03,-4.020100594E+00
-9.945600E-03,-5.904522747E+00
-9.937200E-03,-4.020100594E+00
-9.928800E-03,-4.020100594E+00
-9.920400E-03,-4.020100594E+00
-9.912000E-03,-4.020100594E+00
-9.903600E-03,-4.020100594E+00
-9.895200E-03,-4.020100594E+00
-9.886800E-03,-4.020100594E+00
-9.878400E-03,-4.020100594E+00
-9.870000E-03,-5.904522747E+00
-9.861600E-03,-4.020100594E+00
-9.853200E-03,-4.020100594E+00
-9.844800E-03,-6.030150890E+00
-9.836400E-03,-4.020100594E+00
-9.828000E-03,-4.020100594E+00
-9.819600E-03,-4.020100594E+00
-9.811200E-03,-4.020100594E+00
-9.802800E-03,-5.904522747E+00
-9.794400E-03,-4.020100594E+00
-9.786000E-03,-5.904522747E+00
-9.777600E-03,-5.904522747E+00
-9.769200E-03,-4.020100594E+00
-9.760800E-03,-4.020100594E+00
-9.752400E-03,-4.020100594E+00
-9.744000E-03,-4.020100594E+00
-9.735600E-03,-5.904522747E+00
-9.727200E-03,-6.030150890E+00
-9.718800E-03,-4.020100594E+00
-9.710400E-03,-4.020100594E+00
-9.702000E-03,-4.020100594E+00
-9.693600E-03,-4.020100594E+00
-9.685200E-03,-5.904522747E+00
-9.676800E-03,-4.020100594E+00
-9.668400E-03,-4.020100594E+00
-9.660000E-03,-4.020100594E+00
-9.651600E-03,-4.020100594E+00
-9.643200E-03,-4.020100594E+00
-9.634800E-03,-4.020100594E+00
-9.626400E-03,-4.020100594E+00
-9.618000E-03,-6.030150890E+00
-9.609600E-03,-5.904522747E+00
-9.601200E-03,-4.020100594E+00
-9.592800E-03,-5.904522747E+00
-9.584400E-03,-5.904522747E+00
-9.576000E-03,-4.020100594E+00
-9.567600E-03,-6.030150890E+00
-9.559200E-03,-4.020100594E+00
-9.550800E-03,-4.020100594E+00
-9.542400E-03,-5.904522747E+00
-9.534000E-03,-5.904522747E+00
-9.525600E-03,-5.904522747E+00
-9.517200E-03,-5.904522747E+00
-9.508800E-03,-4.020100594E+00
-9.500400E-03,-4.020100594E+00
-9.492000E-03,-4.020100594E+00
-9.483600E-03,-4.020100594E+00
-9.475200E-03,-4.020100594E+00
-9.466800E-03,-4.020100594E+00
-9.458400E-03,-4.020100594E+00
-9.450000E-03,-4.020100594E+00
-9.441600E-03,-4.020100594E+00
-9.433200E-03,-4.020100594E+00
-9.424800E-03,-5.904522747E+00
-9.416400E-03,-4.020100594E+00
-9.408000E-03,-4.020100594E+00
-9.399600E-03,-5.904522747E+00
-9.391200E-03,-4.020100594E+00
-9.382800E-03,-5.904522747E+00
-9.374400E-03,-6.030150890E+00
-9.366000E-03,-5.904522747E+00
-9.357600E-03,-5.904522747E+00
-9.349200E-03,-4.020100594E+00
-9.340800E-03,-4.020100594E+00
-9.332400E-03,-5.904522747E+00
-9.324000E-03,-4.020100594E+00
-9.315600E-03,-4.020100594E+00
-9.307200E-03,-5.904522747E+00
-9.298800E-03,-4.020100594E+00
-9.290400E-03,-5.904522747E+00
-9.282000E-03,-4.020100594E+00
-9.273600E-03,-4.020100594E+00
-9.265200E-03,-4.020100594E+00
-9.256800E-03,-4.020100594E+00
-9.248400E-03,-4.020100594E+00
-9.240000E-03,-4.020100594E+00
-9.231600E-03,-4.020100594E+00
-9.223200E-03,-4.020100594E+00
-9.214800E-03,-4.020100594E+00
-9.206400E-03,-5.904522747E+00
-9.198000E-03,-4.020100594E+00
-9.189600E-03,-4.020100594E+00
-9.181200E-03,-4.020100594E+00
-9.172800E-03,-4.020100594E+00
-9.164400E-03,-4.020100594E+00
-9.156000E-03,-4.020100594E+00
-9.147600E-03,-4.020100594E+00
-9.139200E-03,-4.020100594E+00
-9.130800E-03,-5.904522747E+00
-9.122400E-03,-5.904522747E+00
-9.114000E-03,-4.020100594E+00
-9.105600E-03,-4.020100594E+00
-9.097200E-03,-4.020100594E+00
-9.088800E-03,-5.904522747E+00
-9.080400E-03,-4.020100594E+00
-9.072000E-03,-4.020100594E+00
-9.063600E-03,-4.020100594E+00
-9.055200E-03,-4.020100594E+00
-9.046800E-03,-4.020100594E+00
-9.038400E-03,-4.020100594E+00
-9.030000E-03,-4.020100594E+00
-9.021600E-03,-4.020100594E+00
-9.013200E-03,-4.020100594E+00
-9.004800E-03,-4.020100594E+00
-8.996400E-03,-4.020100594E+00
-8.988000E-03,-4.020100594E+00
-8.979600E-03,-4.020100594E+00
-8.971200E-03,-4.020100594E+00
-8.962800E-03,-4.020100594E+00
-8.954400E-03,-4.020100594E+00
-8.946000E-03,-4.020100594E+00
-8.937600E-03,-4.020100594E+00
-8.929200E-03,-5.904522747E+00
-8.920800E-03,-4.020100594E+00
-8.912400E-03,-4.020100594E+00
-8.904000E-03,-5.904522747E+00
-8.895600E-03,-4.020100594E+00
-8.887200E-03,-4.020100594E+00
-8.878800E-03,-4.020100594E+00
-8.870400E-03,-4.020100594E+00
-8.862000E-03,-4.020100594E+00
-8.853600E-03,-4.020100594E+00
-8.845200E-03,-4.020100594E+00
-8.836800E-03,-4.020100594E+00
-8.828400E-03,-4.020100594E+00
-8.820000E-03,-4.020100594E+00
-8.811600E-03,-4.020100594E+00
-8.803200E-03,-4.020100594E+00
-8.794800E-03,-4.020100594E+00
-8.786400E-03,-4.020100594E+00
-8.778000E-03,-4.020100594E+00
-8.769600E-03,-4.020100594E+00
-8.761200E-03,-4.020100594E+00
-8.752800E-03,-4.020100594E+00
-8.744400E-03,-4.020100594E+00
-8.736000E-03,-4.020100594E+00
-8.727600E-03,-4.020100594E+00
-8.719200E-03,-4.020100594E+00
-8.710800E-03,-4.020100594E+00
-8.702400E-03,-4.020100594E+00
-8.694000E-03,-4.020100594E+00
-8.685600E-03,-4.020100594E+00
-8.677200E-03,-4.020100594E+00
-8.668800E-03,-4.020100594E+00
-8.660400E-03,-4.020100594E+00
-8.652000E-03,-4.020100594E+00
-8.643600E-03,-4.020100594E+00
-8.635200E-03,-4.020100594E+00
-8.626800E-03,-4.020100594E+00
-8.618400E-03,-4.020100594E+00
-8.610000E-03,-4.020100594E+00
-8.601600E-03,-4.020100594E+00
-8.593200E-03,-4.020100594E+00
-8.584800E-03,-4.020100594E+00
-8.576400E-03,-4.020100594E+00
-8.568000E-03,-4.020100594E+00
-8.559600E-03,-4.020100594E+00
-8.551200E-03,-4.020100594E+00
-8.542800E-03,-5.904522747E+00
-8.534400E-03,-4.020100594E+00
-8.526000E-03,-4.020100594E+00
-8.517600E-03,-4.020100594E+00
-8.509200E-03,-4.020100594E+00
-8.500800E-03,-4.020100594E+00
-8.492400E-03,-4.020100594E+00
-8.484000E-03,-4.020100594E+00
-8.475600E-03,-4.020100594E+00
-8.467200E-03,-4.020100594E+00
-8.458800E-03,-4.020100594E+00
-8.450400E-03,-4.020100594E+00
-8.442000E-03,-4.020100594E+00
-8.433600E-03,-4.020100594E+00
-8.425200E-03,-4.020100594E+00
-8.416800E-03,-4.020100594E+00
-8.408400E-03,-4.020100594E+00
-8.400000E-03,-4.020100594E+00
-8.391600E-03,-4.020100594E+00
-8.383200E-03,-4.020100594E+00
-8.374800E-03,-4.020100594E+00
-8.366400E-03,-4.020100594E+00
-8.358000E-03,-4.020100594E+00
-8.349600E-03,-4.020100594E+00
-8.341200E-03,-4.020100594E+00
-8.332800E-03,-4.020100594E+00
-8.324400E-03,-70.351760387E+00
-8.316000E-03,-134.673369884E+00
-8.307600E-03,-142.713571072E+00
-8.299200E-03,-144.723621368E+00
-8.290800E-03,-146.733671665E+00
-8.282400E-03,-146.733671665E+00
-8.274000E-03,-146.733671665E+00
-8.265600E-03,-146.733671665E+00
-8.257200E-03,-146.733671665E+00
-8.248800E-03,-146.733671665E+00
-8.240400E-03,-146.733671665E+00
-8.232000E-03,-146.733671665E+00
-8.223600E-03,-146.733671665E+00
-8.215200E-03,-146.733671665E+00
-8.206800E-03,-146.733671665E+00
-8.198400E-03,-146.733671665E+00
-8.190000E-03,-148.618093818E+00
-8.181600E-03,-146.733671665E+00
-8.173200E-03,-148.618093818E+00
-8.164800E-03,-146.733671665E+00
-8.156400E-03,-146.733671665E+00
-8.148000E-03,-146.733671665E+00
-8.139600E-03,-146.733671665E+00
-8.131200E-03,-146.733671665E+00
-8.122800E-03,-148.618093818E+00
-8.114400E-03,-146.733671665E+00
-8.106000E-03,-146.733671665E+00
-8.097600E-03,-148.743721962E+00
-8.089200E-03,-148.618093818E+00
-8.080800E-03,-146.733671665E+00
-8.072400E-03,-148.743721962E+00
-8.064000E-03,-146.733671665E+00
-8.055600E-03,-146.733671665E+00
-8.047200E-03,-148.743721962E+00
-8.038800E-03,-146.733671665E+00
-8.030400E-03,-146.733671665E+00
-8.022000E-03,-148.618093818E+00
-8.013600E-03,-148.618093818E+00
-8.005200E-03,-146.733671665E+00
-7.996800E-03,-148.743721962E+00
-7.988400E-03,-146.733671665E+00
-7.980000E-03,-148.743721962E+00
-7.971600E-03,-146.733671665E+00
-7.963200E-03,-148.618093818E+00
-7.954800E-03,-146.733671665E+00
-7.946400E-03,-146.733671665E+00
-7.938000E-03,-146.733671665E+00
-7.929600E-03,-146.733671665E+00
-7.921200E-03,-146.733671665E+00
-7.912800E-03,-148.618093818E+00
-7.904400E-03,-146.733671665E+00
-7.896000E-03,-148.618093818E+00
-7.887600E-03,-148.743721962E+00
-7.879200E-03,-148.743721962E+00
-7.870800E-03,-148.618093818E+00
-7.862400E-03,-146.733671665E+00
-7.854000E-03,-148.618093818E+00
-7.845600E-03,-148.743721962E+00
-7.837200E-03,-146.733671665E+00
-7.828800E-03,-148.618093818E+00
-7.820400E-03,-148.618093818E+00
-7.812000E-03,-146.733671665E+00
-7.803600E-03,-146.733671665E+00
-7.795200E-03,-148.618093818E+00
-7.786800E-03,-146.733671665E+00
-7.778400E-03,-146.733671665E+00
-7.770000E-03,-146.733671665E+00
-7.761600E-03,-146.733671665E+00
-7.753200E-03,-146.733671665E+00
-7.744800E-03,-148.618093818E+00
-7.736400E-03,-146.733671665E+00
-7.728000E-03,-146.733671665E+00
-7.719600E-03,-146.733671665E+00
-7.711200E-03,-146.733671665E+00
-7.702800E-03,-146.733671665E+00
-7.694400E-03,-146.733671665E+00
-7.686000E-03,-146.733671665E+00
-7.677600E-03,-146.733671665E+00
-7.669200E-03,-146.733671665E+00
-7.660800E-03,-146.733671665E+00
-7.652400E-03,-146.733671665E+00
-7.644000E-03,-146.733671665E+00
-7.635600E-03,-146.733671665E+00
-7.627200E-03,-146.733671665E+00
-7.618800E-03,-146.733671665E+00
-7.610400E-03,-146.733671665E+00
-7.602000E-03,-146.733671665E+00
-7.593600E-03,-146.608043522E+00
-7.585200E-03,-146.733671665E+00
-7.576800E-03,-146.733671665E+00
-7.568400E-03,-146.733671665E+00
-7.560000E-03,-146.608043522E+00
-7.551600E-03,-146.733671665E+00
-7.543200E-03,-146.733671665E+00
-7.534800E-03,-146.608043522E+00
-7.526400E-03,-146.733671665E+00
-7.518000E-03,-144.723621368E+00
-7.509600E-03,-146.733671665E+00
-7.501200E-03,-146.608043522E+00
-7.492800E-03,-146.733671665E+00
-7.484400E-03,-144.723621368E+00
-7.476000E-03,-144.723621368E+00
-7.467600E-03,-146.733671665E+00
-7.459200E-03,-144.723621368E+00
-7.450800E-03,-144.723621368E+00
-7.442400E-03,-144.723621368E+00
-7.434000E-03,-144.723621368E+00
-7.425600E-03,-144.723621368E+00
-7.417200E-03,-144.723621368E+00
-7.408800E-03,-144.723621368E+00
-7.400400E-03,-144.723621368E+00
-7.392000E-03,-144.723621368E+00
-7.383600E-03,-144.723621368E+00
-7.375200E-03,-144.723621368E+00
-7.366800E-03,-144.723621368E+00
-7.358400E-03,-144.597993225E+00
-7.350000E-03,-142.713571072E+00
-7.341600E-03,-144.723621368E+00
-7.333200E-03,-144.597993225E+00
-7.324800E-03,-142.713571072E+00
-7.316400E-03,-144.597993225E+00
-7.308000E-03,-142.713571072E+00
-7.299600E-03,-142.713571072E+00
-7.291200E-03,-142.713571072E+00
-7.282800E-03,-142.587942928E+00
-7.274400E-03,-140.703520775E+00
-7.266000E-03,-140.703520775E+00
-7.257600E-03,-140.703520775E+00
-7.249200E-03,-140.703520775E+00
-7.240800E-03,-140.703520775E+00
-7.232400E-03,-140.703520775E+00
-7.224000E-03,-140.577892631E+00
-7.215600E-03,-138.693470478E+00
-7.207200E-03,-140.577892631E+00
-7.198800E-03,-138.693470478E+00
-7.190400E-03,-138.693470478E+00
-7.182000E-03,-138.693470478E+00
-7.173600E-03,-136.683420181E+00
-7.165200E-03,-136.683420181E+00
-7.156800E-03,-136.683420181E+00
-7.148400E-03,-136.683420181E+00
-7.140000E-03,-136.683420181E+00
-7.131600E-03,-134.673369884E+00
-7.123200E-03,-134.673369884E+00
-7.114800E-03,-134.673369884E+00
-7.106400E-03,-134.673369884E+00
-7.098000E-03,-134.673369884E+00
-7.089600E-03,-134.547741741E+00
-7.081200E-03,-134.673369884E+00
-7.072800E-03,-132.663319588E+00
-7.064400E-03,-132.663319588E+00
-7.056000E-03,-132.663319588E+00
-7.047600E-03,-132.663319588E+00
-7.039200E-03,-132.663319588E+00
-7.030800E-03,-130.653269291E+00
-7.022400E-03,-130.653269291E+00
-7.014000E-03,-130.653269291E+00
-7.005600E-03,-130.653269291E+00
-6.997200E-03,-130.653269291E+00
-6.988800E-03,-130.653269291E+00
-6.980400E-03,-128.643218994E+00
-6.972000E-03,-130.653269291E+00
-6.963600E-03,-128.643218994E+00
-6.955200E-03,-128.643218994E+00
-6.946800E-03,-128.643218994E+00
-6.938400E-03,-128.643218994E+00
-6.930000E-03,-128.643218994E+00
-6.921600E-03,-128.643218994E+00
-6.913200E-03,-128.643218994E+00
-6.904800E-03,-128.643218994E+00
-6.896400E-03,-128.643218994E+00
-6.888000E-03,-126.633168697E+00
-6.879600E-03,-128.517590851E+00
-6.871200E-03,-126.633168697E+00
-6.862800E-03,-126.633168697E+00
-6.854400E-03,-126.633168697E+00
-6.846000E-03,-126.633168697E+00
-6.837600E-03,-126.633168697E+00
-6.829200E-03,-126.633168697E+00
-6.820800E-03,-126.633168697E+00
-6.812400E-03,-124.623118401E+00
-6.804000E-03,-124.623118401E+00
-6.795600E-03,-124.623118401E+00
-6.787200E-03,-124.623118401E+00
-6.778800E-03,-124.623118401E+00
-6.770400E-03,-124.623118401E+00
-6.762000E-03,-124.623118401E+00
-6.753600E-03,-124.497490257E+00
-6.745200E-03,-124.623118401E+00
-6.736800E-03,-124.623118401E+00
-6.728400E-03,-124.623118401E+00
-6.720000E-03,-122.613068104E+00
-6.711600E-03,-122.613068104E+00
-6.703200E-03,-122.613068104E+00
-6.694800E-03,-122.613068104E+00
-6.686400E-03,-122.613068104E+00
-6.678000E-03,-122.613068104E+00
-6.669600E-03,-122.613068104E+00
-6.661200E-03,-120.603017807E+00
-6.652800E-03,-122.487439960E+00
-6.644400E-03,-120.603017807E+00
-6.636000E-03,-122.487439960E+00
-6.627600E-03,-120.603017807E+00
-6.619200E-03,-120.603017807E+00
-6.610800E-03,-120.603017807E+00
-6.602400E-03,-120.603017807E+00
-6.594000E-03,-118.592967510E+00
-6.585600E-03,-120.477389663E+00
-6.577200E-03,-120.477389663E+00
-6.568800E-03,-118.592967510E+00
-6.560400E-03,-118.592967510E+00
-6.552000E-03,-118.592967510E+00
-6.543600E-03,-118.592967510E+00
-6.535200E-03,-116.582917213E+00
-6.526800E-03,-118.592967510E+00
-6.518400E-03,-116.582917213E+00
-6.510000E-03,-118.467339367E+00
-6.501600E-03,-116.582917213E+00
-6.493200E-03,-116.582917213E+00
-6.484800E-03,-116.582917213E+00
-6.476400E-03,-116.582917213E+00
-6.468000E-03,-116.582917213E+00
-6.459600E-03,-116.582917213E+00
-6.451200E-03,-116.457289070E+00
-6.442800E-03,-114.572866917E+00
-6.434400E-03,-114.572866917E+00
-6.426000E-03,-114.447238773E+00
